SrcIP_Entropy,DstIP_Entropy,SrcPort_Entropy,DstPort_Entropy,type
0.8277165068887369,0.879014711680073,0.8628103819624768,0.839472844582706,0
0.7348254916745376,0.030633206925160493,0.9960455102265052,0.030633206925160493,1
0.8234315868398475,0.847190185978141,0.9535154175841156,0.6890300098391363,0
0.8326739461610804,0.8703401560957443,0.7782911720392969,0.9187338831828886,0
0.7755371427656708,0.81159977801669,0.9599317996773826,0.6212317265242581,0
0.8587704672718656,0.3025777154206803,0.987985462838148,0.278548641096976,1
0.867485937,0.045895183,0.99604551,0.041940694,1
0.866426661,0.5592592670000001,1.0,0.423529899,1
0.8281794779753039,0.8682955648019932,0.8883536082153378,0.8878528317315983,1
0.847720185049428,0.8262290870331217,0.7981217540479867,0.927018024956166,0
0.6907711410810994,0.7600450277692271,0.7887277379490172,0.8195544073756464,0
0.7776677655017723,0.7986206306381224,0.7969942220908668,0.8571661408646278,0
0.8344084970897105,0.8338341192039352,0.9747804639053108,0.5373948289495704,0
0.8383629868632052,0.8580843604325744,0.9384692948660504,0.7397492763140824,0
0.831174768,0.431877557,1.0,0.322286937,1
0.7716973756868838,0.7674307047285441,0.9787349536788053,0.5786059995859865,0
0.8245609278106211,0.8479620223540539,0.9322503712629208,0.7286065680714079,0
0.8178187016198195,0.8044626348456138,0.9297884789431482,0.7300218552158365,0
0.8298712257723803,0.8344724827816292,0.7747832816521926,0.8837563805399539,0
0.7743703894094832,0.768477309903888,0.934712263582693,0.6543315864344421,0
0.8156053430882882,0.8099097220728305,0.8985985530335703,0.7284492202006738,0
0.8097122635826932,0.7894165121275486,0.8609231721479851,0.8316664104843711,0
0.838960231619275,0.8701506627668139,0.9999999999999998,0.4918321108658023,0
0.853606568071408,0.8234632473371736,0.9920910204530108,0.5582302105694011,0
0.8061278124459132,0.95,0.7780639062229566,0.9875,0
0.9096016122786958,0.8954269066678514,0.9858252943891556,0.6438481418215246,0
0.8201978581441622,0.7945377552572307,0.9157116510911332,0.7422141932697955,0
0.8204780524297294,0.8231830530516066,0.9221280331844004,0.7345258825881928,0
0.8343574217916069,0.8328648243378849,0.9092125332024364,0.7574176638585952,0
0.883466437,0.0,0.989164595,0.0,1
0.8473200327042301,0.8810710165327147,0.8189273661579632,0.9716073334537328,0
0.8377886089774298,0.8674859374332856,0.9693333766780938,0.6676822277225116,0
0.8501342492524814,0.8688267753636428,0.8375640512256316,0.8688267753636432,0
0.9317445267173824,0.8976167900760739,0.8847354891422484,0.9317445267173824,0
0.829879629,0.045895183,0.99604551,0.057165623,1
0.8541298706590797,0.8230683303568991,0.9960455102265052,0.5808809111957687,1
0.7854109470559502,0.6795261220669048,0.984182040906022,0.5193196363786822,1
0.7861000476364332,0.7965536552986247,0.8402505012972019,0.8174237846395449,0
0.7972427558791076,0.8169004820518729,0.9629169945848268,0.6109660100195353,0
0.8579828388671866,0.8225053146673399,0.897451650518135,0.7816066686600238,0
0.8148335067123752,0.8447282936583687,0.9414544897734946,0.7281799905938071,0
0.7802123936169747,0.7720232197844183,0.8794004820518729,0.7809331546947837,0
0.8430940306353968,0.8117492879094534,0.9718874756352108,0.6580575905216504,0
0.8622027855285417,0.8058045609090593,0.8569698756307099,0.8312195451970081,0
0.8484853249417257,0.8630081450721192,0.9604551022650544,0.684151761305131,0
0.81612864567596,0.8242350837130865,0.9550080150378376,0.663076049753948,0
0.8340826529921763,0.8044626348456139,0.8988416613356748,0.7642881619503659,0
0.8089915025048838,0.8318182191625412,0.8349317996773826,0.8208549718253675,0
0.8095671142093078,0.8002496939185185,0.9460720718325484,0.6163527161454101,0
0.8869641714176707,0.8975166406049989,0.9453598698860968,0.7892501578699532,0
0.8859892873909201,0.9039270785505374,0.8778820351205894,0.9479099131401036,0
0.8175385073342524,0.7790456402607869,0.9312810763968704,0.7128907595736371,0
0.745607664820538,0.7256434681144782,0.8364290603086842,0.7832218206441774,0
0.8448775587509629,0.8458154370298951,0.9858252943891552,0.6399531830356562,0
0.8659933399795635,0.8344084970897109,0.9691359181879564,0.6359856867738921,0
0.7470011421798662,0.7632276811668087,0.8949699073576102,0.6836149095111973,0
0.8023639990087901,0.8074478297530581,0.8016459361649697,0.8595452973889703,0
0.8106815584487435,0.8099097220728305,0.969333376678094,0.6657119774930849,0
0.8388352141527734,0.3460664476445766,0.9920910204530108,0.27882089957482503,1
0.9712175832802088,0.9424351665604176,0.7480131795778384,1.0,0
0.8296821709403032,0.8392812064311519,0.9678407792243718,0.6827474388394027,0
0.920438394,0.0,1.0,0.0,1
0.7580291277278329,0.7557646938981979,0.9053407792243721,0.6713425338957978,0
0.8189854549760072,0.7752886089774296,0.9762730613590328,0.5618989668647644,0
0.8387579038434799,0.4036867184497853,0.9960455102265052,0.3804691902682065,1
0.8469927274880036,0.7988180891282596,0.9520228201303934,0.6850755200656417,0
0.8398750893734144,0.8763673177230875,0.9823381882461552,0.6355956493622174,0
0.8338341192039352,0.7949783220494727,0.9866439332257942,0.5956202782151253,0
0.8447282936583688,0.8521139706176858,0.950332764186534,0.6934842654231019,0
0.8477645638639165,0.8455001300342815,0.9732878664515884,0.6192474869801899,0
0.8220217251815553,0.8227424862593643,0.9881365306795163,0.6046534996487034,0
0.7453883965453002,0.7696440632600756,0.860151335772072,0.7486966236098619,0
1.0,0.9298966940476158,0.9298966940476158,1.0,0
0.8479620223540539,0.8321440632600756,0.964409592038549,0.6496846649126811,0
0.7199768274466094,0.0,0.9920910204530108,0.0,1
0.7500690728827404,0.770613358126126,0.9194686823744904,0.6176401668317604,0
0.7783248791829777,0.8239865499248454,0.9090978105077288,0.7228019762493305,0
0.836546257670615,0.8088087781424578,0.938643641033608,0.7264131535883829,0
0.8748716143926029,0.8217731913933142,0.9960455102265052,0.6279163347202279,0
0.8605472125234677,0.8311481737240952,0.9556210257954576,0.7021260466948664,0
0.8516679783393074,0.8563943044887149,0.9841820409060218,0.6143947963551626,0
0.7403873015964618,0.7532657155949631,0.9100160300756754,0.6588604540937122,0
0.847198744869207,0.8023534419184285,0.933538747723081,0.7589732617417444,0
0.7887515221907194,0.7848198164502845,0.956367480463116,0.6098897037321231,0
0.8122888785971732,0.5246416202401689,0.9960455102265052,0.3707337254145501,1
0.848364048235721,0.8306019497222448,0.8969261956912026,0.8088640300321861,0
0.7497888785971731,0.17908180654846662,0.9802275511325272,0.19639236309616687,1
0.7888932095398766,0.6808212610304895,0.9866439332257942,0.5404894048342929,1
0.8005243127894752,0.08535061596011005,1.0,0.0794641580406714,1
0.766461409862494,0.7824257521485061,0.763613050684524,0.86123535333283,0
0.8388862894508772,0.4763481261541544,1.0000000000000002,0.3635675400154221,1
0.9100052092619964,0.920062511143956,0.9467083407626374,0.9100052092619964,0
0.7784396018776852,0.7544004820518729,0.955977309903888,0.589252212919319,0
0.7330526999352482,0.75272842369265,0.9653788869045996,0.5021563528207513,0
0.7596189877705811,0.7748434880624726,0.8361946023395364,0.7605661317757103,0
0.8112048610364153,0.8385604453533426,0.9920910204530108,0.5928781916097857,0
0.8504239146738262,0.8249558447908958,0.8934773099038881,0.7667735910473391,0
0.8684552322993359,0.6527454022130177,0.9723185715855382,0.5504059944759119,1
0.8422664013385962,0.8390837479410145,0.9045689428484588,0.7561872631058035,0
0.82830483,0.25574572100000004,0.991294877,0.199618415,1
0.7457707414270746,0.7589984225938832,0.9320529127727832,0.5995203615227329,0
0.8020007425258413,0.8373426166990513,0.929067717865339,0.7193333766780938,0
0.7545089327965687,0.7975516454459185,0.6715391406032427,0.9636961814093916,0
0.8255302226766713,0.8234632473371736,0.9811968459985776,0.5931267253980268,0
0.8308489242964909,0.8336366607137977,0.9732878664515886,0.6474776621848738,0
0.8178187016198196,0.2357358006687628,0.9960455102265052,0.2265805515086384,1
0.8368193140000001,0.0,1.0,0.0,1
0.7478557143512089,0.18848338354917785,0.9826894434522996,0.2086892057648761,1
0.8402505012972019,0.8242350837130865,0.9085745079200568,0.7650464491200172,0
0.8140140262084263,0.8489242539578843,0.9418739749524851,0.6812729295240517,0
0.862393876,0.34256353100000003,1.0,0.300005741,1
0.8058088491073021,0.8031674958820288,0.950332764186534,0.6661385549706859,0
0.7649177371106681,0.7523335067123753,0.9668714843583216,0.5839771399796896,1
0.8042501721853866,0.8668158828907094,0.7665839622507225,0.9256472727667664,0
0.7920758629374581,0.7905832654837359,0.9470990354908488,0.6024026150253301,0
0.828712876,0.712788935,0.99604551,0.466972544,1
0.7694829984652941,0.7555270145352478,0.8775278378950033,0.7291526258272656,0
0.8018032840357039,0.8161286456759602,0.9369766974123284,0.7175550457462404,0
0.8464694249003316,0.8437589987923183,0.969333376678094,0.6679845350428455,0
0.8257276811668087,0.7929250096226645,0.9266058255455668,0.6947603159878609,0
0.7500690728827402,0.503402793587704,0.8503868286903641,0.610977514345296,1
0.8276662708989093,0.7757802510677757,0.9023555843169276,0.7210373082301668,1
0.8505502988002954,0.8674668161422672,0.8674668161422672,0.9405265763074836,0
0.8170468652439066,0.38546543321130017,0.9920910204530108,0.2922120479611228,1
0.8452515962460405,0.8232657888470362,0.9717952689978664,0.6389167817472917,1
0.8575610578449024,0.5407659932884442,0.9960455102265052,0.45597730990388796,1
0.7864313172201042,0.7805382377145089,0.9409311871858226,0.653336027539044,0
0.7711877360119015,0.7643944345229963,0.8294847124501661,0.7731899731406059,0
0.8136667533561877,0.8071676354674909,0.8800385073342525,0.7591904555978843,0
0.8187879964858698,0.8058724965039061,0.8590536552986245,0.8232341283497102,0
0.8617205347614437,0.7984842324122777,0.8612925326461321,0.9110489767463632,0
0.7841668833904691,0.7689233021822663,0.9614243971311046,0.5846804738188339,0
0.8350326325369231,0.8451923827700709,0.7994447440407078,0.8784065617167678,0
0.7799321990000001,0.658771966,0.888719323,0.7085992170000001,1
0.8191138405834045,0.8195598328617827,0.9253106865819818,0.7207486638225225,0
0.8648395751757656,0.8843899266589325,0.9205421528597044,0.7576393377810772,0
0.8179157687102784,0.8602438722204715,0.8366296204665531,0.9291572447382452,0
0.8131434507685157,0.8210013550174012,0.8957417437335231,0.7699327076677198,0
0.8014774399381694,0.8040166425672354,0.9747804639053108,0.6264499722776956,0
0.8172953990321478,0.7745678478996204,0.8491744255222088,0.7946981277639055,0
0.8355752504458983,0.8046600933357511,0.9960455102265052,0.5857811590581128,0
0.7892190536374111,0.7800149351268374,0.9376974584901376,0.6682647293284124,0
0.8170979405420103,0.8314233021822663,0.8800385073342525,0.7965536552986247,0
0.7729470399649989,0.7630483916773789,0.9215745350174992,0.695641800751853,0
0.8400530428070647,0.7647202786205309,0.9456064380371264,0.7174662805490383,0
0.8674339240736616,0.8310139413928923,0.8349052024487087,0.8981855348035793,0
0.852927355,0.5906751570000001,0.966759732,0.576835552,1
0.8270228201303935,0.7980462527523469,0.8989243971311048,0.7801807331196484,0
0.7471295277872634,0.18452889377568324,1.0000000000000002,0.21947291716785008,1
0.82197065,0.045895183,0.988136531,0.045895183,1
0.8377886090000001,0.30038980600000004,0.941651948,0.328205548,1
0.8032131456939965,0.8338341192039352,0.9525461227180656,0.6801601855481739,0
0.766461409862494,0.369647474117322,0.9960455102265052,0.3736636551746236,1
0.8202805940000001,0.611025323,0.99604551,0.455722475,1
0.8103557143512089,0.5783754657035505,1.0000000000000002,0.43512986226295264,1
0.7955843604325745,0.8415456402607869,0.917006790054718,0.7170773929705357,0
0.7469374947832623,0.7611607058273111,0.8146871235203414,0.786087475537933,0
0.8791903886243365,0.8636118761904735,0.968842975132274,0.6541073911659371,0
0.799015547618397,0.5459445716298398,0.9960455102265052,0.42965737445201946,1
0.8195290334057314,0.8310458059076299,0.9462751838013028,0.6728469851805509,0
0.8529027898353174,0.8377902059455405,0.9308636706949628,0.7892081532370219,0
0.8180163757394884,0.8157465293093319,0.8579702650229263,0.8549289946654581,0
0.7291809459571835,0.7602424862593643,0.7938115686932852,0.8231194056550026,0
0.8644061205387134,0.8512751045049395,0.8463414087701973,0.9095042234608812,0
0.9065289253968212,0.9065289253968212,0.968842975132274,0.8227563510581947,0
0.8674859374332856,0.8266969760328591,0.9787349536788053,0.6161907984697008,0
0.8368193141113794,0.8155542677901845,0.9550080150378376,0.6533622915683918,0
0.8234632473371736,0.6440942113786601,0.9448856769593172,0.6103225592510195,1
0.8776851867904134,0.8980709889920111,0.9592283955968044,0.8215245950836549,0
0.8237117811254147,0.8313722268841628,0.9157116510911332,0.7474097220728304,0
0.8338341192039352,0.8289103345643904,0.9653788869045994,0.687131530726439,0
0.7917439193401079,0.8530017666406421,0.9229134479649604,0.7178826426700116,0
0.8755644656905186,0.8441122867272097,1.0000000000000004,0.5279829351645206,0
0.840773803884874,0.8298796294304405,0.9920910204530108,0.6133424392917308,0
0.8910803248473778,0.8716895098347425,0.9394740519345216,0.7450735778589062,0
0.8200003996540248,0.8106304831506398,1.0000000000000002,0.5348518619945289,0
0.8140616703364623,0.8091378856969177,0.7923700465376667,0.8845162996954189,0
0.8465999452425671,0.8411822426955659,0.8510301957159283,0.8604243050876798,0
0.8031674958820288,0.8069245271653862,0.9920910204530108,0.5989397673421812,0
0.8178187016198195,0.7672332462384068,0.8491744255222089,0.8170152047465805,0
0.7718238572952916,0.8016732302498152,0.8764604118547707,0.7893600746399806,0
0.833439202,0.691900482,0.7904314570000001,0.79991577,1
0.8082196661289709,0.8200320601513509,0.9599317996773824,0.6688281425354876,0
0.8951748440425252,0.8844289327304549,0.9314685550531568,0.8043901778802398,0
0.806185934,0.396494021,0.96020536,0.404652934,1
0.8082196661289711,0.8479620223540539,0.94015935080991,0.6773003516121859,0
0.8668746832595814,0.8224070648666609,0.8507997314129278,0.8952673498058482,0
0.7666588683526312,0.3918818153045671,1.0000000000000002,0.3362848566413483,1
0.8191709379773701,0.7867346965196667,0.9688217313218224,0.6376742494970766,0
0.8012134468949712,0.8279614650997874,0.9187344617949796,0.7665490045229575,0
0.8343574217916071,0.8382346012558081,0.9881365306795163,0.6468120983815914,0
0.9132684766868748,0.9132684766868748,0.8699027150303126,0.8969003409387056,0
0.7336341727628733,0.7537220553341668,0.5896715324490757,0.9943568730800404,1
0.7174832746295111,0.7442781439733527,0.7308393414037169,0.8707707414270746,0
0.8565917629788522,0.7721001724432641,0.9826894434522996,0.5860287274069818,1
0.8607919096108463,0.8883251856314041,0.9111103650130504,0.8183049714202811,0
0.8504355626307958,0.8312304248194309,0.9116040176591576,0.7560819807136736,0
0.7949836114953659,0.8451163335881817,0.9238440216039916,0.6900556204564341,0
0.8191138405834043,0.8174928575222851,0.9241439332257942,0.7318197846258334,0
0.8511446757516354,0.8121741559024654,0.8596280331844002,0.827909379201014,0
0.8499779223954479,0.7961587383183499,0.9841820409060218,0.6106123208692554,0
0.8608173508146386,0.8677307403985164,0.9019524838674818,0.7985414944728829,0
0.8495457356489129,0.8807957356489129,0.9583333333333334,0.6814589193885373,0
0.7464915025048838,0.7549928575222851,0.8944466047699382,0.7169173468658125,0
0.8538620477996733,0.8698537350814736,0.8670381557278273,0.8307394606693982,0
0.8101071805629678,0.8360985530335702,0.8471901859781409,0.8360158172381406,0
0.8910146308905472,0.8670774954461619,0.8697525724742803,0.8812522010570069,0
0.770613358126126,0.16266014663276762,0.9920910204530108,0.16266014663276762,1
0.7872595283040296,0.40856342630382503,0.9609084875019503,0.4561067503647664,1
0.8016474012654017,0.6477260710894561,0.9919072044235582,0.5669960616057856,1
0.7309857245957505,0.061120112616978535,0.9881365306795163,0.061120112616978535,1
0.8207602968383247,0.7981980584157341,0.9161275643211092,0.7521260083955068,0
0.8158028015784254,0.8170979405420105,0.9030763453947368,0.7582722360299378,0
0.8224622919737972,0.8336366607137978,0.9557798514137508,0.6783244235144928,0
0.8056293882018014,0.8387579038434799,0.9337429687166428,0.7218353796172694,0
0.7696440632600756,0.4274136570907525,0.9802275511325274,0.3908111224430269,1
0.7765371331608308,0.799701063181687,0.8433409249778372,0.8227809689235194,0
0.7917500190000001,0.73198668,0.977044898,0.5421188379999999,1
0.9003073851013291,0.8673671152809433,0.8739551692450205,0.8406859398715186,0
0.7744851121041906,0.7756144530749641,0.8274688124087719,0.8176672193436014,0
0.8541298706590797,0.8336366607137978,0.9787349536788053,0.5336656938375638,0
0.7602424862593645,0.11373042888145846,0.9960455102265052,0.11689907180763726,1
0.9184567911936088,0.9107622975418276,0.9592283955968044,0.8776851867904135,0
0.8437981791301189,0.8721840772503471,0.8320656062192276,0.8842891738132811,0
0.8217731909999999,0.769186502,0.901188831,0.753662727,1
0.9011575366850628,0.7607399726889995,0.958424899318874,0.8595824360039367,0
0.7576522083321949,0.12163940842844755,1.0000000000000002,0.13667152067511004,1
0.8609391866267674,0.891926317295864,0.9355630125722678,0.7689819424312929,0
0.8136667533561878,0.8462208911120908,0.7903858069935986,0.8682577738091987,0
0.7211892306147647,0.7474607973709341,0.9542872539600286,0.547040084598358,0
0.7553155502566075,0.8454160984121689,0.930784195764548,0.7273008173250954,0
0.8068595878826149,0.4773245258386318,0.9437780258211714,0.5139681870301777,1
0.8010825229578947,0.8178187016198196,0.9629169945848268,0.6590725790007028,0
0.8829893998061924,0.7851497683695918,0.9379510235003852,0.7881787363075841,0
0.780538237714509,0.7500690728827403,0.9055382377145088,0.7085133940606946,0
0.7783248791829778,0.822545027769227,0.7840841475950394,0.8991218556212422,0
0.8289103345643903,0.8368193141113797,0.9960455102265052,0.5791908552519092,0
0.829682171,0.292480826,0.984182041,0.272525713,1
0.8076452882431955,0.7743703894094829,0.95746990735761,0.6469289153946519,0
0.8377419079065958,0.8135159590638756,0.9176673297271304,0.7709452681025803,0
0.7523018462150491,0.7787197961632525,0.7980462527523465,0.8325846300523179,0
0.7891679783393075,0.5768828682498284,0.9881365306795163,0.466846255172464,1
0.7703648243378849,0.7495914201070358,0.9960455102265052,0.3987340540048354,0
0.7990155476183971,0.7683489242964909,0.9345148050925558,0.6979910200476055,0
0.87464413,0.433102054,0.953300831,0.433102054,1
0.8093864194851587,0.8187879964858698,0.9376974584901376,0.7205913159517883,0
0.822497867,0.543958625,0.967821233,0.480054359,1
0.8398555843169274,0.8311747683940253,0.912477922395448,0.7617350837130864,0
0.8185078022003027,0.8373426166990513,0.9604551022650546,0.6599527090810232,0
0.7715315776940725,0.7687769189902327,0.8049542769359594,0.8396581258267903,0
0.8230683303568991,0.8122888785971731,0.964409592038549,0.6586384817186127,0
0.8419676733158937,0.9504402287649184,0.7769810294421321,0.8821744315721143,0
0.8360985530335704,0.7800149351268372,0.9787349536788053,0.6343562535906957,0
0.7850160300756753,0.7551903160124223,0.977242356225083,0.5517324027167104,0
0.8074478297530582,0.8259251396569459,0.8958564664282307,0.7741729309193458,0
0.7505923754704122,0.061120112616978535,1.0000000000000002,0.057165622843483976,1
0.8390837479410145,0.8298796294304405,0.9747804639053108,0.6724456398553814,0
0.8921389997879845,0.8821099780813121,0.9260114564806476,0.8033344900218341,0
0.8598254916745376,0.8375911504872924,0.977242356225083,0.6182290242413854,0
0.8179157687102786,0.9055429929843268,0.8316662002060912,0.8710863067254399,0
0.8477369635018086,0.8158412554873402,1.0,0.6150047758484313,0
0.7425370127313893,0.74909977801669,0.8650751204116169,0.7252404454983302,0
0.85340911,0.552884256,0.99604551,0.427740918,1
0.8311747683940255,0.8193112990735417,0.8721295277872633,0.7962734610130575,0
0.8146360482222379,0.85412987065908,0.9249157696017072,0.7168261609483058,0
0.8253437003932026,0.8402018859415249,0.6945200475889901,0.9851418144516784,0
0.8125690728827402,0.8316207606724038,0.9360074025462779,0.7100465223720901,0
0.7761351463679527,0.8514068112843346,0.8855311819676567,0.8206563978208948,0
0.7922733214275954,0.7894165121275485,0.9282958814894262,0.6966131452885909,0
0.7614435274147465,0.2871583365052087,0.9737135634209912,0.31135815143009016,1
